ID,chanceWeight
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1003002,0
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,52
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,47
1004000,46
1004000,46
1004000,46
1004000,46
1004000,134
1004000,134
1004000,134
1004000,134
1004000,34
1004000,34
1004000,134
1004000,34
1004000,46
1004000,46
1004000,34
1004000,134
1004000,46
1004000,46
1004000,46
1004000,46
1004000,46
1004000,34
1004000,34
1004000,34
1004000,46
1004000,46
1004000,34
1004000,34
1004000,134
1004000,34
1004000,34
1004000,34
1004000,34
1004000,34
1004000,34
1004000,134
1004000,34
1004000,46
1004000,46
1004000,46
1004000,46
1004000,46
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,46
1004000,46
1004000,46
1004000,46
1004000,46
1004000,46
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,46
1004000,46
1004000,34
1004000,46
1004000,46
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,39
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,37
1004000,39
1004000,46
1004000,46
1004000,34
1004000,46
1004000,46
1004000,46
1004000,46
1004000,46
1004000,34
1004000,34
1004000,34
1004000,34
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,10
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004000,0
1004001,47
1004001,72
1004001,72
1004001,47
1004001,72
1004001,72
1004001,47
1004001,72
1004001,72
1004001,47
1004001,47
1004001,47
1004001,47
1004001,47
1004001,47
1004001,47
1004001,47
1004001,47
1004001,47
1004001,47
1004001,47
1004001,47
1004001,47
1004001,47
1004001,42
1004001,67
1004001,67
1004001,42
1004001,67
1004001,67
1004001,42
1004001,42
1004001,42
1004001,42
1004001,67
1004001,67
1004001,42
1004001,67
1004001,67
1004001,42
1004001,67
1004001,67
1004001,42
1004001,67
1004001,67
1004001,42
1004001,67
1004001,67
1004001,42
1004001,42
1004001,42
1004001,42
1004001,42
1004001,42
1004001,42
1004001,42
1004001,42
1004001,42
1004001,42
1004001,66
1004001,40
1004001,40
1004001,40
1004001,134
1004001,134
1004001,134
1004001,134
1004001,34
1004001,34
1004001,134
1004001,34
1004001,40
1004001,40
1004001,34
1004001,134
1004001,66
1004001,40
1004001,40
1004001,66
1004001,40
1004001,34
1004001,34
1004001,34
1004001,40
1004001,66
1004001,34
1004001,34
1004001,134
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,134
1004001,34
1004001,40
1004001,40
1004001,66
1004001,40
1004001,40
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,40
1004001,66
1004001,40
1004001,40
1004001,40
1004001,40
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,40
1004001,40
1004001,34
1004001,40
1004001,66
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,34
1004001,59
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,34
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,37
1004001,34
1004001,40
1004001,40
1004001,34
1004001,40
1004001,40
1004001,40
1004001,40
1004001,40
1004001,34
1004001,34
1004001,34
1004001,34
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,10
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004001,0
1004002,41
1004002,92
1004002,92
1004002,41
1004002,92
1004002,92
1004002,41
1004002,92
1004002,92
1004002,41
1004002,41
1004002,41
1004002,41
1004002,41
1004002,41
1004002,41
1004002,41
1004002,41
1004002,41
1004002,41
1004002,41
1004002,41
1004002,41
1004002,41
1004002,36
1004002,87
1004002,87
1004002,36
1004002,87
1004002,87
1004002,36
1004002,36
1004002,36
1004002,36
1004002,87
1004002,87
1004002,36
1004002,87
1004002,87
1004002,36
1004002,87
1004002,87
1004002,36
1004002,87
1004002,87
1004002,36
1004002,87
1004002,87
1004002,36
1004002,36
1004002,36
1004002,36
1004002,36
1004002,36
1004002,36
1004002,36
1004002,36
1004002,36
1004002,36
1004002,86
1004002,35
1004002,35
1004002,35
1004002,134
1004002,134
1004002,134
1004002,134
1004002,34
1004002,34
1004002,134
1004002,34
1004002,35
1004002,35
1004002,34
1004002,134
1004002,86
1004002,35
1004002,35
1004002,86
1004002,35
1004002,34
1004002,34
1004002,34
1004002,35
1004002,86
1004002,34
1004002,34
1004002,134
1004002,34
1004002,34
1004002,34
1004002,34
1004002,34
1004002,34
1004002,134
1004002,34
1004002,35
1004002,35
1004002,86
1004002,35
1004002,35
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,35
1004002,86
1004002,35
1004002,35
1004002,35
1004002,35
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,35
1004002,35
1004002,34
1004002,35
1004002,86
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,29
1004002,79
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,29
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,37
1004002,29
1004002,35
1004002,35
1004002,34
1004002,35
1004002,35
1004002,35
1004002,35
1004002,35
1004002,34
1004002,34
1004002,34
1004002,34
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,10
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1004002,0
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,52
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,47
1005000,46
1005000,46
1005000,46
1005000,46
1005000,34
1005000,34
1005000,34
1005000,34
1005000,134
1005000,134
1005000,34
1005000,34
1005000,46
1005000,46
1005000,134
1005000,34
1005000,46
1005000,46
1005000,46
1005000,46
1005000,46
1005000,34
1005000,134
1005000,134
1005000,46
1005000,46
1005000,34
1005000,34
1005000,34
1005000,134
1005000,34
1005000,34
1005000,34
1005000,134
1005000,34
1005000,34
1005000,134
1005000,46
1005000,46
1005000,46
1005000,46
1005000,46
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,46
1005000,46
1005000,46
1005000,46
1005000,46
1005000,46
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,46
1005000,46
1005000,34
1005000,46
1005000,46
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,39
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,37
1005000,39
1005000,46
1005000,46
1005000,34
1005000,46
1005000,46
1005000,46
1005000,46
1005000,46
1005000,34
1005000,34
1005000,34
1005000,34
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,10
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005000,0
1005001,47
1005001,72
1005001,72
1005001,47
1005001,72
1005001,72
1005001,47
1005001,72
1005001,72
1005001,47
1005001,47
1005001,47
1005001,47
1005001,47
1005001,47
1005001,47
1005001,47
1005001,47
1005001,47
1005001,47
1005001,47
1005001,47
1005001,47
1005001,47
1005001,42
1005001,67
1005001,67
1005001,42
1005001,67
1005001,67
1005001,42
1005001,42
1005001,42
1005001,42
1005001,67
1005001,67
1005001,42
1005001,67
1005001,67
1005001,42
1005001,67
1005001,67
1005001,42
1005001,67
1005001,67
1005001,42
1005001,67
1005001,67
1005001,42
1005001,42
1005001,42
1005001,42
1005001,42
1005001,42
1005001,42
1005001,42
1005001,42
1005001,42
1005001,42
1005001,66
1005001,40
1005001,40
1005001,40
1005001,34
1005001,34
1005001,34
1005001,34
1005001,134
1005001,134
1005001,34
1005001,34
1005001,40
1005001,40
1005001,134
1005001,34
1005001,66
1005001,40
1005001,40
1005001,66
1005001,40
1005001,34
1005001,134
1005001,134
1005001,40
1005001,66
1005001,34
1005001,34
1005001,34
1005001,134
1005001,34
1005001,34
1005001,34
1005001,134
1005001,34
1005001,34
1005001,134
1005001,40
1005001,40
1005001,66
1005001,40
1005001,40
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,40
1005001,66
1005001,40
1005001,40
1005001,40
1005001,40
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,40
1005001,40
1005001,34
1005001,40
1005001,66
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,34
1005001,59
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,34
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,37
1005001,34
1005001,40
1005001,40
1005001,34
1005001,40
1005001,40
1005001,40
1005001,40
1005001,40
1005001,34
1005001,34
1005001,34
1005001,34
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,10
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005001,0
1005002,41
1005002,92
1005002,92
1005002,41
1005002,92
1005002,92
1005002,41
1005002,92
1005002,92
1005002,41
1005002,41
1005002,41
1005002,41
1005002,41
1005002,41
1005002,41
1005002,41
1005002,41
1005002,41
1005002,41
1005002,41
1005002,41
1005002,41
1005002,41
1005002,36
1005002,87
1005002,87
1005002,36
1005002,87
1005002,87
1005002,36
1005002,36
1005002,36
1005002,36
1005002,87
1005002,87
1005002,36
1005002,87
1005002,87
1005002,36
1005002,87
1005002,87
1005002,36
1005002,87
1005002,87
1005002,36
1005002,87
1005002,87
1005002,36
1005002,36
1005002,36
1005002,36
1005002,36
1005002,36
1005002,36
1005002,36
1005002,36
1005002,36
1005002,36
1005002,86
1005002,35
1005002,35
1005002,35
1005002,34
1005002,34
1005002,34
1005002,34
1005002,134
1005002,134
1005002,34
1005002,34
1005002,35
1005002,35
1005002,134
1005002,34
1005002,86
1005002,35
1005002,35
1005002,86
1005002,35
1005002,34
1005002,134
1005002,134
1005002,35
1005002,86
1005002,34
1005002,34
1005002,34
1005002,134
1005002,34
1005002,34
1005002,34
1005002,134
1005002,34
1005002,34
1005002,134
1005002,35
1005002,35
1005002,86
1005002,35
1005002,35
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,35
1005002,86
1005002,35
1005002,35
1005002,35
1005002,35
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,35
1005002,35
1005002,34
1005002,35
1005002,86
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,29
1005002,79
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,29
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,37
1005002,29
1005002,35
1005002,35
1005002,34
1005002,35
1005002,35
1005002,35
1005002,35
1005002,35
1005002,34
1005002,34
1005002,34
1005002,34
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,10
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1005002,0
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,52
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,47
1006000,46
1006000,46
1006000,46
1006000,46
1006000,34
1006000,34
1006000,34
1006000,34
1006000,34
1006000,34
1006000,34
1006000,134
1006000,46
1006000,46
1006000,34
1006000,34
1006000,46
1006000,46
1006000,46
1006000,46
1006000,46
1006000,134
1006000,34
1006000,34
1006000,46
1006000,46
1006000,134
1006000,134
1006000,34
1006000,34
1006000,34
1006000,34
1006000,134
1006000,34
1006000,134
1006000,34
1006000,34
1006000,46
1006000,46
1006000,46
1006000,46
1006000,46
1006000,39
1006000,39
1006000,39
1006000,39
1006000,39
1006000,39
1006000,39
1006000,39
1006000,39
1006000,39
1006000,39
1006000,39
1006000,39
1006000,39
1006000,39
1006000,39
1006000,39
